,Show,EpId,ClipId,filename,Interjection,um_label_1
18460,StutteringIsCool,78,27,StutteringIsCool_78_27.wav,2,1
18461,StutteringIsCool,78,28,StutteringIsCool_78_28.wav,1,
18464,StutteringIsCool,78,31,StutteringIsCool_78_31.wav,3,1
18466,StutteringIsCool,78,33,StutteringIsCool_78_33.wav,1,1
18470,StutteringIsCool,78,37,StutteringIsCool_78_37.wav,3,1
18471,StutteringIsCool,78,38,StutteringIsCool_78_38.wav,1,1
18472,StutteringIsCool,78,39,StutteringIsCool_78_39.wav,1,1
18473,StutteringIsCool,79,0,StutteringIsCool_79_0.wav,1,
18476,StutteringIsCool,79,3,StutteringIsCool_79_3.wav,1,
18477,StutteringIsCool,79,4,StutteringIsCool_79_4.wav,1,1
18478,StutteringIsCool,79,5,StutteringIsCool_79_5.wav,2,1
18480,StutteringIsCool,79,7,StutteringIsCool_79_7.wav,3,1
18482,StutteringIsCool,79,9,StutteringIsCool_79_9.wav,2,
18487,StutteringIsCool,79,14,StutteringIsCool_79_14.wav,1,1
18488,StutteringIsCool,79,15,StutteringIsCool_79_15.wav,1,1
18489,StutteringIsCool,79,16,StutteringIsCool_79_16.wav,1,
18490,StutteringIsCool,79,17,StutteringIsCool_79_17.wav,3,
18491,StutteringIsCool,79,18,StutteringIsCool_79_18.wav,1,
18503,StutteringIsCool,79,30,StutteringIsCool_79_30.wav,3,1
18519,StutteringIsCool,80,6,StutteringIsCool_80_6.wav,1,
18522,StutteringIsCool,80,9,StutteringIsCool_80_9.wav,2,1
18523,StutteringIsCool,80,10,StutteringIsCool_80_10.wav,3,1
18525,StutteringIsCool,80,12,StutteringIsCool_80_12.wav,2,
18531,StutteringIsCool,80,18,StutteringIsCool_80_18.wav,3,1
18535,StutteringIsCool,80,22,StutteringIsCool_80_22.wav,2,1
18543,StutteringIsCool,80,30,StutteringIsCool_80_30.wav,1,
18544,StutteringIsCool,80,31,StutteringIsCool_80_31.wav,1,
18561,StutteringIsCool,80,48,StutteringIsCool_80_48.wav,2,1
18563,StutteringIsCool,80,50,StutteringIsCool_80_50.wav,1,
18564,StutteringIsCool,80,51,StutteringIsCool_80_51.wav,1,
18566,StutteringIsCool,80,53,StutteringIsCool_80_53.wav,2,1
18567,StutteringIsCool,80,54,StutteringIsCool_80_54.wav,2,1
18571,StutteringIsCool,80,58,StutteringIsCool_80_58.wav,1,
18572,StutteringIsCool,80,59,StutteringIsCool_80_59.wav,1,
18574,StutteringIsCool,80,61,StutteringIsCool_80_61.wav,1,
18583,StutteringIsCool,80,70,StutteringIsCool_80_70.wav,2,1
18588,StutteringIsCool,80,75,StutteringIsCool_80_75.wav,2,1
18589,StutteringIsCool,80,76,StutteringIsCool_80_76.wav,2,1
18590,StutteringIsCool,80,77,StutteringIsCool_80_77.wav,3,1
18591,StutteringIsCool,80,78,StutteringIsCool_80_78.wav,1,1
18598,StutteringIsCool,80,85,StutteringIsCool_80_85.wav,1,
18601,StutteringIsCool,80,88,StutteringIsCool_80_88.wav,3,
18603,StutteringIsCool,80,90,StutteringIsCool_80_90.wav,1,
18607,StutteringIsCool,80,94,StutteringIsCool_80_94.wav,2,
18610,StutteringIsCool,80,97,StutteringIsCool_80_97.wav,1,
18612,StutteringIsCool,80,99,StutteringIsCool_80_99.wav,1,
18613,StutteringIsCool,80,100,StutteringIsCool_80_100.wav,3,1
18621,StutteringIsCool,80,108,StutteringIsCool_80_108.wav,3,1
18622,StutteringIsCool,80,109,StutteringIsCool_80_109.wav,2,1
18624,StutteringIsCool,80,111,StutteringIsCool_80_111.wav,2,
18627,StutteringIsCool,80,114,StutteringIsCool_80_114.wav,2,1
18636,StutteringIsCool,80,123,StutteringIsCool_80_123.wav,1,
18638,StutteringIsCool,80,125,StutteringIsCool_80_125.wav,3,1
18639,StutteringIsCool,80,126,StutteringIsCool_80_126.wav,2,1
18647,StutteringIsCool,80,134,StutteringIsCool_80_134.wav,2,1
18652,StutteringIsCool,80,139,StutteringIsCool_80_139.wav,2,1
18653,StutteringIsCool,80,140,StutteringIsCool_80_140.wav,1,1
18657,StutteringIsCool,80,144,StutteringIsCool_80_144.wav,1,
18658,StutteringIsCool,80,145,StutteringIsCool_80_145.wav,1,
18659,StutteringIsCool,80,146,StutteringIsCool_80_146.wav,2,
18660,StutteringIsCool,80,147,StutteringIsCool_80_147.wav,1,
18661,StutteringIsCool,80,148,StutteringIsCool_80_148.wav,2,
18666,StutteringIsCool,80,153,StutteringIsCool_80_153.wav,1,
18667,StutteringIsCool,80,154,StutteringIsCool_80_154.wav,3,1
18672,StutteringIsCool,80,159,StutteringIsCool_80_159.wav,1,
18674,StutteringIsCool,80,161,StutteringIsCool_80_161.wav,1,
18679,StutteringIsCool,80,166,StutteringIsCool_80_166.wav,1,1
18681,StutteringIsCool,80,168,StutteringIsCool_80_168.wav,3,1
18682,StutteringIsCool,80,169,StutteringIsCool_80_169.wav,1,
18688,StutteringIsCool,80,175,StutteringIsCool_80_175.wav,1,
18689,StutteringIsCool,80,176,StutteringIsCool_80_176.wav,1,
18693,StutteringIsCool,80,180,StutteringIsCool_80_180.wav,1,
18698,StutteringIsCool,80,185,StutteringIsCool_80_185.wav,1,
18703,StutteringIsCool,80,190,StutteringIsCool_80_190.wav,1,
18704,StutteringIsCool,80,191,StutteringIsCool_80_191.wav,1,
18705,StutteringIsCool,80,192,StutteringIsCool_80_192.wav,1,
18711,StutteringIsCool,80,198,StutteringIsCool_80_198.wav,1,
18712,StutteringIsCool,80,199,StutteringIsCool_80_199.wav,1,
18715,StutteringIsCool,80,202,StutteringIsCool_80_202.wav,2,1
18716,StutteringIsCool,80,203,StutteringIsCool_80_203.wav,2,1
18717,StutteringIsCool,80,204,StutteringIsCool_80_204.wav,2,1
18718,StutteringIsCool,80,205,StutteringIsCool_80_205.wav,1,
18725,StutteringIsCool,81,3,StutteringIsCool_81_3.wav,3,1
18727,StutteringIsCool,81,5,StutteringIsCool_81_5.wav,1,
18728,StutteringIsCool,81,6,StutteringIsCool_81_6.wav,3,1
18729,StutteringIsCool,81,7,StutteringIsCool_81_7.wav,2,1
18733,StutteringIsCool,81,11,StutteringIsCool_81_11.wav,3,1
18735,StutteringIsCool,81,13,StutteringIsCool_81_13.wav,1,
18736,StutteringIsCool,81,14,StutteringIsCool_81_14.wav,1,
18738,StutteringIsCool,81,16,StutteringIsCool_81_16.wav,2,1
18741,StutteringIsCool,81,19,StutteringIsCool_81_19.wav,3,1
18742,StutteringIsCool,81,20,StutteringIsCool_81_20.wav,2,1
18745,StutteringIsCool,81,23,StutteringIsCool_81_23.wav,3,1
18748,StutteringIsCool,81,26,StutteringIsCool_81_26.wav,1,
18749,StutteringIsCool,81,27,StutteringIsCool_81_27.wav,2,1
18750,StutteringIsCool,81,28,StutteringIsCool_81_28.wav,3,1
18752,StutteringIsCool,81,30,StutteringIsCool_81_30.wav,3,1
18757,StutteringIsCool,81,35,StutteringIsCool_81_35.wav,3,1
18758,StutteringIsCool,81,36,StutteringIsCool_81_36.wav,1,
18760,StutteringIsCool,81,38,StutteringIsCool_81_38.wav,3,1
18763,StutteringIsCool,82,1,StutteringIsCool_82_1.wav,1,
18764,StutteringIsCool,82,2,StutteringIsCool_82_2.wav,1,
18766,StutteringIsCool,82,4,StutteringIsCool_82_4.wav,1,1
18767,StutteringIsCool,82,5,StutteringIsCool_82_5.wav,1,
18770,StutteringIsCool,82,8,StutteringIsCool_82_8.wav,3,1
18771,StutteringIsCool,82,9,StutteringIsCool_82_9.wav,3,1
18774,StutteringIsCool,82,12,StutteringIsCool_82_12.wav,3,
18775,StutteringIsCool,82,13,StutteringIsCool_82_13.wav,3,
18785,StutteringIsCool,82,23,StutteringIsCool_82_23.wav,1,
18797,StutteringIsCool,82,35,StutteringIsCool_82_35.wav,3,1
18799,StutteringIsCool,82,37,StutteringIsCool_82_37.wav,2,1
18800,StutteringIsCool,82,38,StutteringIsCool_82_38.wav,1,
18802,StutteringIsCool,82,40,StutteringIsCool_82_40.wav,1,1
18806,StutteringIsCool,82,44,StutteringIsCool_82_44.wav,1,
18807,StutteringIsCool,82,45,StutteringIsCool_82_45.wav,1,
18811,StutteringIsCool,82,49,StutteringIsCool_82_49.wav,3,1
18812,StutteringIsCool,82,50,StutteringIsCool_82_50.wav,2,
18813,StutteringIsCool,82,51,StutteringIsCool_82_51.wav,2,
18815,StutteringIsCool,82,53,StutteringIsCool_82_53.wav,2,1
18816,StutteringIsCool,82,54,StutteringIsCool_82_54.wav,2,1
18817,StutteringIsCool,82,55,StutteringIsCool_82_55.wav,2,1
18819,StutteringIsCool,82,57,StutteringIsCool_82_57.wav,1,
18828,StutteringIsCool,82,66,StutteringIsCool_82_66.wav,1,
18834,StutteringIsCool,82,72,StutteringIsCool_82_72.wav,2,1
18837,StutteringIsCool,82,75,StutteringIsCool_82_75.wav,1,
18840,StutteringIsCool,82,78,StutteringIsCool_82_78.wav,3,
18842,StutteringIsCool,82,80,StutteringIsCool_82_80.wav,3,1
18843,StutteringIsCool,82,81,StutteringIsCool_82_81.wav,2,1
18844,StutteringIsCool,82,82,StutteringIsCool_82_82.wav,2,1
18846,StutteringIsCool,82,84,StutteringIsCool_82_84.wav,2,
18847,StutteringIsCool,82,85,StutteringIsCool_82_85.wav,3,1
18849,StutteringIsCool,82,87,StutteringIsCool_82_87.wav,1,
18850,StutteringIsCool,82,88,StutteringIsCool_82_88.wav,3,1
18857,StutteringIsCool,82,95,StutteringIsCool_82_95.wav,2,1
18858,StutteringIsCool,82,96,StutteringIsCool_82_96.wav,3,1
18863,StutteringIsCool,82,101,StutteringIsCool_82_101.wav,1,
18867,StutteringIsCool,82,105,StutteringIsCool_82_105.wav,3,1
18870,StutteringIsCool,82,108,StutteringIsCool_82_108.wav,2,
18871,StutteringIsCool,82,109,StutteringIsCool_82_109.wav,3,1
18872,StutteringIsCool,82,110,StutteringIsCool_82_110.wav,3,1
18873,StutteringIsCool,82,111,StutteringIsCool_82_111.wav,1,
18876,StutteringIsCool,82,114,StutteringIsCool_82_114.wav,2,1
18880,StutteringIsCool,82,118,StutteringIsCool_82_118.wav,3,1
18882,StutteringIsCool,82,120,StutteringIsCool_82_120.wav,1,
18887,StutteringIsCool,82,125,StutteringIsCool_82_125.wav,2,
18888,StutteringIsCool,82,126,StutteringIsCool_82_126.wav,2,
18890,StutteringIsCool,82,128,StutteringIsCool_82_128.wav,1,
18891,StutteringIsCool,82,129,StutteringIsCool_82_129.wav,1,
18892,StutteringIsCool,82,130,StutteringIsCool_82_130.wav,2,
18893,StutteringIsCool,82,131,StutteringIsCool_82_131.wav,1,
18897,StutteringIsCool,82,135,StutteringIsCool_82_135.wav,2,
18899,StutteringIsCool,82,137,StutteringIsCool_82_137.wav,1,
18900,StutteringIsCool,82,138,StutteringIsCool_82_138.wav,2,
18901,StutteringIsCool,82,139,StutteringIsCool_82_139.wav,2,
18903,StutteringIsCool,82,141,StutteringIsCool_82_141.wav,3,1
18904,StutteringIsCool,82,142,StutteringIsCool_82_142.wav,1,
18905,StutteringIsCool,82,143,StutteringIsCool_82_143.wav,1,
18906,StutteringIsCool,82,144,StutteringIsCool_82_144.wav,1,
18909,StutteringIsCool,82,147,StutteringIsCool_82_147.wav,3,
18910,StutteringIsCool,82,148,StutteringIsCool_82_148.wav,1,
18914,StutteringIsCool,82,152,StutteringIsCool_82_152.wav,3,1
18931,StutteringIsCool,82,169,StutteringIsCool_82_169.wav,3,1
18935,StutteringIsCool,83,1,StutteringIsCool_83_1.wav,2,1
18936,StutteringIsCool,83,2,StutteringIsCool_83_2.wav,1,1
18937,StutteringIsCool,83,3,StutteringIsCool_83_3.wav,1,
18940,StutteringIsCool,83,6,StutteringIsCool_83_6.wav,3,1
18941,StutteringIsCool,83,7,StutteringIsCool_83_7.wav,3,1
18943,StutteringIsCool,83,9,StutteringIsCool_83_9.wav,3,1
18944,StutteringIsCool,83,10,StutteringIsCool_83_10.wav,2,1
18948,StutteringIsCool,83,14,StutteringIsCool_83_14.wav,3,1
18949,StutteringIsCool,83,15,StutteringIsCool_83_15.wav,2,
18955,StutteringIsCool,83,21,StutteringIsCool_83_21.wav,3,1
18956,StutteringIsCool,83,22,StutteringIsCool_83_22.wav,1,
18957,StutteringIsCool,83,23,StutteringIsCool_83_23.wav,1,
18958,StutteringIsCool,83,24,StutteringIsCool_83_24.wav,3,1
18959,StutteringIsCool,83,25,StutteringIsCool_83_25.wav,1,1
18960,StutteringIsCool,83,26,StutteringIsCool_83_26.wav,2,1
18961,StutteringIsCool,83,27,StutteringIsCool_83_27.wav,3,1
18962,StutteringIsCool,83,28,StutteringIsCool_83_28.wav,2,
18967,StutteringIsCool,83,33,StutteringIsCool_83_33.wav,2,
18972,StutteringIsCool,83,38,StutteringIsCool_83_38.wav,1,
18998,StutteringIsCool,84,24,StutteringIsCool_84_24.wav,1,
18999,StutteringIsCool,84,25,StutteringIsCool_84_25.wav,2,
19013,StutteringIsCool,84,39,StutteringIsCool_84_39.wav,1,
19014,WomenWhoStutter,0,0,WomenWhoStutter_0_0.wav,1,
19039,WomenWhoStutter,0,25,WomenWhoStutter_0_25.wav,1,
19042,WomenWhoStutter,0,28,WomenWhoStutter_0_28.wav,2,
19043,WomenWhoStutter,0,29,WomenWhoStutter_0_29.wav,1,
19048,WomenWhoStutter,0,34,WomenWhoStutter_0_34.wav,1,
19102,WomenWhoStutter,0,88,WomenWhoStutter_0_88.wav,1,
19133,WomenWhoStutter,0,119,WomenWhoStutter_0_119.wav,1,
19150,WomenWhoStutter,0,136,WomenWhoStutter_0_136.wav,1,
19156,WomenWhoStutter,0,142,WomenWhoStutter_0_142.wav,2,
19157,WomenWhoStutter,0,143,WomenWhoStutter_0_143.wav,2,
19160,WomenWhoStutter,0,146,WomenWhoStutter_0_146.wav,1,
19167,WomenWhoStutter,0,153,WomenWhoStutter_0_153.wav,2,1
19171,WomenWhoStutter,0,157,WomenWhoStutter_0_157.wav,1,
19172,WomenWhoStutter,0,158,WomenWhoStutter_0_158.wav,2,1
19174,WomenWhoStutter,0,160,WomenWhoStutter_0_160.wav,1,
19176,WomenWhoStutter,0,162,WomenWhoStutter_0_162.wav,1,
19195,WomenWhoStutter,0,181,WomenWhoStutter_0_181.wav,1,
19196,WomenWhoStutter,0,182,WomenWhoStutter_0_182.wav,2,1
19201,WomenWhoStutter,0,187,WomenWhoStutter_0_187.wav,3,1
19202,WomenWhoStutter,0,188,WomenWhoStutter_0_188.wav,1,
19205,WomenWhoStutter,0,191,WomenWhoStutter_0_191.wav,3,1
19207,WomenWhoStutter,0,193,WomenWhoStutter_0_193.wav,2,
19216,WomenWhoStutter,0,202,WomenWhoStutter_0_202.wav,1,
19217,WomenWhoStutter,0,203,WomenWhoStutter_0_203.wav,1,
19221,WomenWhoStutter,0,207,WomenWhoStutter_0_207.wav,1,
19226,WomenWhoStutter,0,212,WomenWhoStutter_0_212.wav,1,1
19234,WomenWhoStutter,0,220,WomenWhoStutter_0_220.wav,1,
19241,WomenWhoStutter,0,227,WomenWhoStutter_0_227.wav,1,
19243,WomenWhoStutter,0,229,WomenWhoStutter_0_229.wav,1,
19244,WomenWhoStutter,0,230,WomenWhoStutter_0_230.wav,2,
19247,WomenWhoStutter,0,233,WomenWhoStutter_0_233.wav,1,1
19249,WomenWhoStutter,0,235,WomenWhoStutter_0_235.wav,1,
19254,WomenWhoStutter,0,240,WomenWhoStutter_0_240.wav,1,
19256,WomenWhoStutter,0,242,WomenWhoStutter_0_242.wav,1,
19258,WomenWhoStutter,0,244,WomenWhoStutter_0_244.wav,3,1
19261,WomenWhoStutter,0,247,WomenWhoStutter_0_247.wav,1,
19263,WomenWhoStutter,0,249,WomenWhoStutter_0_249.wav,3,1
19274,WomenWhoStutter,0,260,WomenWhoStutter_0_260.wav,3,1
19278,WomenWhoStutter,0,264,WomenWhoStutter_0_264.wav,1,
19282,WomenWhoStutter,0,268,WomenWhoStutter_0_268.wav,1,
19285,WomenWhoStutter,0,271,WomenWhoStutter_0_271.wav,1,
19298,WomenWhoStutter,1,1,WomenWhoStutter_1_1.wav,3,1
19300,WomenWhoStutter,1,3,WomenWhoStutter_1_3.wav,1,
19301,WomenWhoStutter,1,4,WomenWhoStutter_1_4.wav,1,
19302,WomenWhoStutter,1,5,WomenWhoStutter_1_5.wav,3,1
19305,WomenWhoStutter,1,8,WomenWhoStutter_1_8.wav,1,
19307,WomenWhoStutter,1,10,WomenWhoStutter_1_10.wav,1,
19310,WomenWhoStutter,1,13,WomenWhoStutter_1_13.wav,3,1
19311,WomenWhoStutter,1,14,WomenWhoStutter_1_14.wav,3,1
19312,WomenWhoStutter,1,15,WomenWhoStutter_1_15.wav,2,1
19313,WomenWhoStutter,1,16,WomenWhoStutter_1_16.wav,1,
19314,WomenWhoStutter,1,17,WomenWhoStutter_1_17.wav,3,1
19316,WomenWhoStutter,1,19,WomenWhoStutter_1_19.wav,3,
19317,WomenWhoStutter,1,20,WomenWhoStutter_1_20.wav,3,1
19318,WomenWhoStutter,1,21,WomenWhoStutter_1_21.wav,3,1
19319,WomenWhoStutter,1,22,WomenWhoStutter_1_22.wav,3,1
19320,WomenWhoStutter,1,23,WomenWhoStutter_1_23.wav,3,1
19321,WomenWhoStutter,1,24,WomenWhoStutter_1_24.wav,3,1
19323,WomenWhoStutter,1,26,WomenWhoStutter_1_26.wav,3,1
19324,WomenWhoStutter,1,27,WomenWhoStutter_1_27.wav,3,1
19325,WomenWhoStutter,1,28,WomenWhoStutter_1_28.wav,2,1
19327,WomenWhoStutter,1,30,WomenWhoStutter_1_30.wav,3,1
19328,WomenWhoStutter,1,31,WomenWhoStutter_1_31.wav,1,
19332,WomenWhoStutter,1,35,WomenWhoStutter_1_35.wav,2,1
19334,WomenWhoStutter,1,37,WomenWhoStutter_1_37.wav,3,1
19336,WomenWhoStutter,1,39,WomenWhoStutter_1_39.wav,3,1
19340,WomenWhoStutter,1,43,WomenWhoStutter_1_43.wav,3,1
19343,WomenWhoStutter,1,46,WomenWhoStutter_1_46.wav,2,1
19344,WomenWhoStutter,1,47,WomenWhoStutter_1_47.wav,1,1
19345,WomenWhoStutter,1,48,WomenWhoStutter_1_48.wav,3,1
19347,WomenWhoStutter,1,50,WomenWhoStutter_1_50.wav,2,1
19348,WomenWhoStutter,1,51,WomenWhoStutter_1_51.wav,2,1
19349,WomenWhoStutter,1,52,WomenWhoStutter_1_52.wav,3,1
19354,WomenWhoStutter,1,57,WomenWhoStutter_1_57.wav,3,1
19355,WomenWhoStutter,1,58,WomenWhoStutter_1_58.wav,2,1
19356,WomenWhoStutter,1,59,WomenWhoStutter_1_59.wav,2,
19358,WomenWhoStutter,1,61,WomenWhoStutter_1_61.wav,3,1
19360,WomenWhoStutter,1,63,WomenWhoStutter_1_63.wav,2,
19363,WomenWhoStutter,1,66,WomenWhoStutter_1_66.wav,1,
19365,WomenWhoStutter,1,68,WomenWhoStutter_1_68.wav,3,
19366,WomenWhoStutter,1,69,WomenWhoStutter_1_69.wav,3,1
19368,WomenWhoStutter,1,71,WomenWhoStutter_1_71.wav,1,
19370,WomenWhoStutter,1,73,WomenWhoStutter_1_73.wav,3,1
19373,WomenWhoStutter,1,76,WomenWhoStutter_1_76.wav,3,1
19374,WomenWhoStutter,1,77,WomenWhoStutter_1_77.wav,2,1
19375,WomenWhoStutter,1,78,WomenWhoStutter_1_78.wav,3,1
19376,WomenWhoStutter,1,79,WomenWhoStutter_1_79.wav,1,
19377,WomenWhoStutter,1,80,WomenWhoStutter_1_80.wav,2,1
19378,WomenWhoStutter,1,81,WomenWhoStutter_1_81.wav,3,1
19379,WomenWhoStutter,1,82,WomenWhoStutter_1_82.wav,1,
19381,WomenWhoStutter,1,84,WomenWhoStutter_1_84.wav,3,1
19382,WomenWhoStutter,1,85,WomenWhoStutter_1_85.wav,3,1
19384,WomenWhoStutter,1,87,WomenWhoStutter_1_87.wav,3,1
19385,WomenWhoStutter,1,88,WomenWhoStutter_1_88.wav,3,
19386,WomenWhoStutter,1,89,WomenWhoStutter_1_89.wav,1,
19389,WomenWhoStutter,1,92,WomenWhoStutter_1_92.wav,3,1
19391,WomenWhoStutter,1,94,WomenWhoStutter_1_94.wav,2,
19394,WomenWhoStutter,1,97,WomenWhoStutter_1_97.wav,3,
19395,WomenWhoStutter,1,98,WomenWhoStutter_1_98.wav,2,1
19396,WomenWhoStutter,1,99,WomenWhoStutter_1_99.wav,2,1
19398,WomenWhoStutter,1,101,WomenWhoStutter_1_101.wav,3,1
19400,WomenWhoStutter,1,103,WomenWhoStutter_1_103.wav,1,
19401,WomenWhoStutter,1,104,WomenWhoStutter_1_104.wav,2,1
19404,WomenWhoStutter,1,107,WomenWhoStutter_1_107.wav,3,1
19405,WomenWhoStutter,1,108,WomenWhoStutter_1_108.wav,3,1
19406,WomenWhoStutter,1,109,WomenWhoStutter_1_109.wav,1,
19407,WomenWhoStutter,1,110,WomenWhoStutter_1_110.wav,3,1
19408,WomenWhoStutter,1,111,WomenWhoStutter_1_111.wav,3,1
19409,WomenWhoStutter,1,112,WomenWhoStutter_1_112.wav,2,
19410,WomenWhoStutter,1,113,WomenWhoStutter_1_113.wav,2,1
19411,WomenWhoStutter,1,114,WomenWhoStutter_1_114.wav,3,1
19412,WomenWhoStutter,1,115,WomenWhoStutter_1_115.wav,2,
19413,WomenWhoStutter,1,116,WomenWhoStutter_1_116.wav,3,1
19415,WomenWhoStutter,1,118,WomenWhoStutter_1_118.wav,3,1
19418,WomenWhoStutter,1,121,WomenWhoStutter_1_121.wav,2,1
19419,WomenWhoStutter,1,122,WomenWhoStutter_1_122.wav,3,
19421,WomenWhoStutter,1,124,WomenWhoStutter_1_124.wav,3,1
19422,WomenWhoStutter,1,125,WomenWhoStutter_1_125.wav,3,1
19428,WomenWhoStutter,1,131,WomenWhoStutter_1_131.wav,1,1
19429,WomenWhoStutter,1,132,WomenWhoStutter_1_132.wav,2,1
19432,WomenWhoStutter,1,135,WomenWhoStutter_1_135.wav,2,1
19433,WomenWhoStutter,1,136,WomenWhoStutter_1_136.wav,2,
19435,WomenWhoStutter,1,138,WomenWhoStutter_1_138.wav,1,
19436,WomenWhoStutter,1,139,WomenWhoStutter_1_139.wav,3,1
19444,WomenWhoStutter,1,147,WomenWhoStutter_1_147.wav,1,1
19445,WomenWhoStutter,1,148,WomenWhoStutter_1_148.wav,3,1
19447,WomenWhoStutter,1,150,WomenWhoStutter_1_150.wav,1,1
19451,WomenWhoStutter,1,154,WomenWhoStutter_1_154.wav,3,1
19456,WomenWhoStutter,1,159,WomenWhoStutter_1_159.wav,3,
19458,WomenWhoStutter,1,161,WomenWhoStutter_1_161.wav,3,1
19459,WomenWhoStutter,1,162,WomenWhoStutter_1_162.wav,1,
19460,WomenWhoStutter,1,163,WomenWhoStutter_1_163.wav,3,
19461,WomenWhoStutter,1,164,WomenWhoStutter_1_164.wav,2,1
19462,WomenWhoStutter,1,165,WomenWhoStutter_1_165.wav,2,1
19467,WomenWhoStutter,1,170,WomenWhoStutter_1_170.wav,3,
19468,WomenWhoStutter,1,171,WomenWhoStutter_1_171.wav,3,1
19469,WomenWhoStutter,1,172,WomenWhoStutter_1_172.wav,2,
19470,WomenWhoStutter,1,173,WomenWhoStutter_1_173.wav,3,1
19472,WomenWhoStutter,1,175,WomenWhoStutter_1_175.wav,1,
19473,WomenWhoStutter,1,176,WomenWhoStutter_1_176.wav,3,
19474,WomenWhoStutter,1,177,WomenWhoStutter_1_177.wav,2,1
19479,WomenWhoStutter,1,182,WomenWhoStutter_1_182.wav,3,1
19480,WomenWhoStutter,1,183,WomenWhoStutter_1_183.wav,3,1
19482,WomenWhoStutter,1,185,WomenWhoStutter_1_185.wav,2,1
19483,WomenWhoStutter,1,186,WomenWhoStutter_1_186.wav,1,
19484,WomenWhoStutter,1,187,WomenWhoStutter_1_187.wav,3,1
19485,WomenWhoStutter,1,188,WomenWhoStutter_1_188.wav,1,
19487,WomenWhoStutter,1,190,WomenWhoStutter_1_190.wav,2,
19489,WomenWhoStutter,1,192,WomenWhoStutter_1_192.wav,3,1
19490,WomenWhoStutter,1,193,WomenWhoStutter_1_193.wav,3,1
19492,WomenWhoStutter,2,1,WomenWhoStutter_2_1.wav,3,1
19493,WomenWhoStutter,2,2,WomenWhoStutter_2_2.wav,2,1
19495,WomenWhoStutter,2,4,WomenWhoStutter_2_4.wav,1,
19497,WomenWhoStutter,2,6,WomenWhoStutter_2_6.wav,2,
19498,WomenWhoStutter,2,7,WomenWhoStutter_2_7.wav,2,1
19502,WomenWhoStutter,2,11,WomenWhoStutter_2_11.wav,1,
19510,WomenWhoStutter,2,19,WomenWhoStutter_2_19.wav,2,
19511,WomenWhoStutter,2,20,WomenWhoStutter_2_20.wav,3,1
19512,WomenWhoStutter,2,21,WomenWhoStutter_2_21.wav,1,1
19519,WomenWhoStutter,2,28,WomenWhoStutter_2_28.wav,1,
19520,WomenWhoStutter,2,29,WomenWhoStutter_2_29.wav,1,
19521,WomenWhoStutter,2,30,WomenWhoStutter_2_30.wav,2,
19529,WomenWhoStutter,2,38,WomenWhoStutter_2_38.wav,2,
19531,WomenWhoStutter,2,40,WomenWhoStutter_2_40.wav,3,1
19532,WomenWhoStutter,2,41,WomenWhoStutter_2_41.wav,2,1
19533,WomenWhoStutter,2,42,WomenWhoStutter_2_42.wav,3,
19534,WomenWhoStutter,2,43,WomenWhoStutter_2_43.wav,3,1
19535,WomenWhoStutter,2,44,WomenWhoStutter_2_44.wav,2,
19536,WomenWhoStutter,2,45,WomenWhoStutter_2_45.wav,2,1
19544,WomenWhoStutter,2,53,WomenWhoStutter_2_53.wav,3,1
19546,WomenWhoStutter,2,55,WomenWhoStutter_2_55.wav,2,
19548,WomenWhoStutter,2,57,WomenWhoStutter_2_57.wav,2,1
19552,WomenWhoStutter,2,61,WomenWhoStutter_2_61.wav,3,1
19553,WomenWhoStutter,2,62,WomenWhoStutter_2_62.wav,3,1
19554,WomenWhoStutter,2,63,WomenWhoStutter_2_63.wav,3,1
19560,WomenWhoStutter,2,69,WomenWhoStutter_2_69.wav,3,1
19561,WomenWhoStutter,2,70,WomenWhoStutter_2_70.wav,1,
19562,WomenWhoStutter,2,71,WomenWhoStutter_2_71.wav,1,1
19563,WomenWhoStutter,2,72,WomenWhoStutter_2_72.wav,1,1
19564,WomenWhoStutter,2,73,WomenWhoStutter_2_73.wav,2,1
19567,WomenWhoStutter,2,76,WomenWhoStutter_2_76.wav,3,1
19568,WomenWhoStutter,2,77,WomenWhoStutter_2_77.wav,1,
19572,WomenWhoStutter,2,81,WomenWhoStutter_2_81.wav,2,1
19574,WomenWhoStutter,2,83,WomenWhoStutter_2_83.wav,2,1
19576,WomenWhoStutter,2,85,WomenWhoStutter_2_85.wav,3,
19577,WomenWhoStutter,2,86,WomenWhoStutter_2_86.wav,3,1
19581,WomenWhoStutter,2,90,WomenWhoStutter_2_90.wav,1,
19582,WomenWhoStutter,2,91,WomenWhoStutter_2_91.wav,2,
19583,WomenWhoStutter,2,92,WomenWhoStutter_2_92.wav,3,1
19584,WomenWhoStutter,2,93,WomenWhoStutter_2_93.wav,3,1
19585,WomenWhoStutter,2,94,WomenWhoStutter_2_94.wav,3,1
19587,WomenWhoStutter,2,96,WomenWhoStutter_2_96.wav,3,1
